"","ParticipantID","IAT","stimulus","condition","task_id","word","screen_id","rt","RT","response","correct","version_attrib","version_target","version_attrib2","version_target2","ID"
"11",37,11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","1","599",599,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"12",37,11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","1","550",550,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"13",37,11,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","1","527",527,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"14",37,12,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","2","710",710,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"15",37,12,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","2","637",637,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"16",37,12,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","2","565",565,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"17",37,12,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","2","655",655,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"18",37,12,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","2","543",543,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"19",37,12,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","2","607",607,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"20",37,12,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","2","495",495,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"21",37,12,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","2","511",511,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"22",37,12,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","2","525",525,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"23",37,12,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","2","527",527,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"24",37,12,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","2","568",568,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"25",37,12,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","2","559",559,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"26",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","3","709",709,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"27",37,13,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","3","447",447,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"28",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","3","535",535,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"29",37,13,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","3","469",469,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"30",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","3","703",703,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"31",37,13,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","3","526",526,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"32",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","3","495",495,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"33",37,13,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","3","533",533,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"34",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","3","484",484,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"35",37,13,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","3","487",487,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"36",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","3","493",493,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"37",37,13,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","3","503",1152.47826086957,"i","false",NA,NA,NA,NA,"phase_004_subj_1"
"38",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","3","646",646,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"39",37,13,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","3","559",559,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"40",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","3","510",510,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"41",37,13,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","3","519",519,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"42",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","3","941",941,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"43",37,13,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","3","711",711,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"44",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","3","478",478,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"45",37,13,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","3","479",479,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"46",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","3","469",469,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"47",37,13,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","3","511",511,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"48",37,13,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","3","517",517,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"49",37,13,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","3","486",486,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"50",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","4","797",797,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"51",37,14,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","4","463",463,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"52",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","4","541",541,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"53",37,14,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","4","447",447,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"54",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","4","510",510,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"55",37,14,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","4","557",557,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"56",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","4","567",567,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"57",37,14,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","4","828",828,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"58",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","4","454",454,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"59",37,14,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","4","463",463,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"60",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","4","463",1199.45652173913,"e","false",NA,NA,NA,NA,"phase_004_subj_1"
"61",37,14,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","4","757",757,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"62",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","4","671",671,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"63",37,14,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","4","487",487,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"64",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","4","629",629,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"65",37,14,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","4","902",1199.45652173913,"i","false",NA,NA,NA,NA,"phase_004_subj_1"
"66",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","4","724",724,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"67",37,14,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","4","871",871,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"68",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","4","1045",1045,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"69",37,14,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","4","1591",1591,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"70",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","4","421",421,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"71",37,14,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","4","477",477,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"72",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","4","551",551,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"73",37,14,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","4","559",559,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"74",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","4","591",591,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"75",37,14,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","4","457",457,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"76",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","4","479",479,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"77",37,14,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","4","453",453,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"78",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","4","502",502,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"79",37,14,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","4","575",575,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"80",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","4","471",471,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"81",37,14,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","4","535",535,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"82",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","4","517",517,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"83",37,14,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","4","1015",1015,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"84",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","4","598",598,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"85",37,14,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","4","527",527,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"86",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","4","581",581,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"87",37,14,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","4","567",567,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"88",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","4","783",783,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"89",37,14,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","4","487",487,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"90",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","4","392",392,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"91",37,14,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","4","559",559,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"92",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","4","783",783,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"93",37,14,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","4","429",429,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"94",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","4","439",439,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"95",37,14,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","4","447",447,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"96",37,14,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","4","469",469,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"97",37,14,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","4","509",509,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"98",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","1215",1215,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"99",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","671",671,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"100",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","5","493",493,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"101",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","421",421,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"102",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","431",431,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"103",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","542",542,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"104",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","5","477",477,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"105",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","541",541,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"106",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","525",525,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"107",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","5","758",758,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"108",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","5","671",671,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"109",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","708",708,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"110",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","508",508,"e","false",NA,NA,NA,NA,"phase_004_subj_1"
"111",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","5","487",487,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"112",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","5","543",543,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"113",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","5","525",525,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"114",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","535",535,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"115",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","5","519",519,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"116",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","5","501",501,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"117",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","5","596",596,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"118",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","5","631",631,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"119",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","5","503",503,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"120",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","5","549",549,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"121",37,15,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","5","549",549,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"122",37,16,"<p style=""color:white; font-size: 35px;"">君子</p>","positive","moral","君子","6","919",919,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"123",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","6","533",533,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"124",37,16,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","6","1087",1087,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"125",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","6","509",509,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"126",37,16,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","6","822",822,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"127",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","6","453",453,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"128",37,16,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","6","815",815,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"129",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","moral","本人的","6","695",695,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"130",37,16,"<p style=""color:white; font-size: 35px;"">高尚</p>","positive","moral","高尚","6","815",815,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"131",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","6","613",613,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"132",37,16,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","6","1357",1357,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"133",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","6","693",693,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"134",37,16,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","6","823",1327.4347826087,"e","false",NA,NA,NA,NA,"phase_004_subj_1"
"135",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","6","765",765,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"136",37,16,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","6","574",574,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"137",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","6","622",622,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"138",37,16,"<p style=""color:white; font-size: 35px;"">卑鄙</p>","negative","moral","卑鄙","6","639",639,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"139",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","6","637",637,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"140",37,16,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","6","735",735,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"141",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","moral","别人","6","759",759,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"142",37,16,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","6","958",958,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"143",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","moral","自己","6","671",671,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"144",37,16,"<p style=""color:white; font-size: 35px;"">缺德</p>","negative","moral","缺德","6","525",525,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"145",37,16,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","moral","他","6","535",535,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"146",37,17,"<p style=""color:white; font-size: 35px;"">诚信</p>","positive","moral","诚信","7","717",717,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"147",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","moral","别人的","7","535",535,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"148",37,17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","605",605,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"149",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","moral","我","7","463",463,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"150",37,17,"<p style=""color:white; font-size: 35px;"">善良</p>","positive","moral","善良","7","573",573,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"151",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","moral","自己的","7","530",530,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"152",37,17,"<p style=""color:white; font-size: 35px;"">不孝</p>","negative","moral","不孝","7","567",567,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"153",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","moral","他人","7","607",607,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"154",37,17,"<p style=""color:white; font-size: 35px;"">廉正</p>","positive","moral","廉正","7","679",679,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"155",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","moral","他人的","7","471",471,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"156",37,17,"<p style=""color:white; font-size: 35px;"">黑心</p>","negative","moral","黑心","7","639",639,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"157",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","moral","我的","7","519",519,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"158",37,17,"<p style=""color:white; font-size: 35px;"">正直</p>","positive","moral","正直","7","685",685,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"159",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","moral","他的","7","701",701,"e","true",NA,NA,NA,NA,"phase_004_subj_1"
"160",37,17,"<p style=""color:white; font-size: 35px;"">小人</p>","negative","moral","小人","7","517",517,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"161",37,17,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","moral","本人","7","455",455,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
"162",37,17,"<p style=""color:white; font-size: 35px;"">不仁</p>","negative","moral","不仁","7","534",534,"i","true",NA,NA,NA,NA,"phase_004_subj_1"
